VARIABLES = "X", "Y", "Z"
Zone T="vol0" I=9 J=9 K=9
DATAPACKING=POINT
4.189730 -0.011543 -0.017933 
4.203065 -0.011543 -0.017933 
4.216400 -0.011543 -0.017933 
4.229735 -0.011543 -0.017933 
4.243070 -0.011543 -0.017933 
4.256405 -0.011543 -0.017933 
4.269740 -0.011543 -0.017935 
4.163060 -0.005837 -0.018671 
4.176395 -0.005837 -0.018669 
4.189730 -0.005837 -0.018669 
4.203065 -0.005837 -0.018669 
4.216400 -0.005837 -0.018669 
4.229735 -0.005836 -0.018669 
4.243070 -0.005836 -0.018669 
4.256405 -0.005836 -0.018669 
4.269740 -0.005837 -0.018671 
4.163060 -0.000000 -0.018957 
4.176395 0.000000 -0.018955 
4.189730 0.000000 -0.018955 
4.203065 0.000000 -0.018955 
4.216400 0.000000 -0.018955 
4.229735 0.000000 -0.018955 
4.243070 0.000000 -0.018955 
4.256405 0.000000 -0.018955 
4.269740 0.000000 -0.018957 
4.163060 0.005837 -0.018671 
4.176395 0.005837 -0.018669 
4.189730 0.005837 -0.018669 
4.203065 0.005837 -0.018669 
4.216400 0.005837 -0.018669 
4.229735 0.005837 -0.018669 
4.243070 0.005837 -0.018669 
4.256405 0.005837 -0.018669 
4.269740 0.005838 -0.018671 
4.163060 0.011544 -0.017935 
4.176395 0.011543 -0.017933 
4.189730 0.011543 -0.017933 
4.203065 0.011543 -0.017933 
4.216400 0.011543 -0.017933 
4.229735 0.011543 -0.017933 
4.243070 0.011543 -0.017933 
4.256405 0.011544 -0.017933 
4.269740 0.011544 -0.017934 
4.163060 0.017088 -0.017088 
4.176395 0.017087 -0.017086 
4.189730 0.017087 -0.017086 
4.203065 0.017087 -0.017086 
4.216400 0.017087 -0.017086 
4.229735 0.017087 -0.017086 
4.243070 0.017087 -0.017086 
4.256405 0.017087 -0.017086 
4.269740 0.017088 -0.017088 
4.163060 0.122626 -0.017001 
4.176395 0.122625 -0.017000 
4.189730 0.122625 -0.017000 
4.203065 0.122625 -0.017000 
4.216400 0.122625 -0.017000 
4.229735 0.122625 -0.016999 
4.243070 0.122625 -0.016999 
4.256405 0.122625 -0.016999 
4.269740 0.122627 -0.017001 
4.163060 -0.123750 -0.011599 
4.176395 -0.123748 -0.011598 
4.189730 -0.123748 -0.011599 
4.203065 -0.123748 -0.011599 
4.216400 -0.123748 -0.011599 
4.229735 -0.123748 -0.011599 
4.243070 -0.123748 -0.011599 
4.256405 -0.123748 -0.011599 
4.269740 -0.123749 -0.011600 
4.163060 -0.017938 -0.011548 
4.176395 -0.017937 -0.011547 
4.189730 -0.017937 -0.011547 
4.203065 -0.017937 -0.011547 
4.216400 -0.017937 -0.011547 
4.229735 -0.017937 -0.011547 
4.243070 -0.017937 -0.011547 
4.256405 -0.017936 -0.011547 
4.269740 -0.017938 -0.011548 
4.163060 -0.012116 -0.012116 
4.176395 -0.012116 -0.012115 
4.189730 -0.012115 -0.012115 
4.203065 -0.012115 -0.012115 
4.216400 -0.012115 -0.012115 
4.229735 -0.012115 -0.012115 
4.243070 -0.012115 -0.012115 
4.256405 -0.012115 -0.012115 
4.269740 -0.012116 -0.012117 
4.163060 -0.006125 -0.012611 
4.176395 -0.006124 -0.012610 
4.189730 -0.006124 -0.012610 
4.203065 -0.006124 -0.012610 
4.216400 -0.006124 -0.012610 
4.229735 -0.006124 -0.012610 
4.243070 -0.006124 -0.012610 
4.256405 -0.006124 -0.012610 
4.269740 -0.006125 -0.012611 
4.163060 -0.000000 -0.012803 
4.176395 0.000000 -0.012802 
4.189730 0.000000 -0.012802 
4.203065 0.000000 -0.012802 
4.216400 0.000000 -0.012802 
4.229735 0.000000 -0.012802 
4.243070 0.000000 -0.012802 
4.256405 0.000000 -0.012802 
4.269740 0.000000 -0.012803 
4.163060 0.006125 -0.012611 
4.176395 0.006125 -0.012609 
4.189730 0.006125 -0.012609 
4.203065 0.006125 -0.012609 
4.216400 0.006125 -0.012609 
4.229735 0.006125 -0.012609 
4.243070 0.006125 -0.012609 
4.256405 0.006125 -0.012609 
4.269740 0.006125 -0.012610 
4.163060 0.012116 -0.012116 
4.176395 0.012116 -0.012115 
4.189730 0.012116 -0.012115 
4.203065 0.012116 -0.012115 
4.216400 0.012116 -0.012115 
4.229735 0.012116 -0.012115 
4.243070 0.012116 -0.012115 
4.256405 0.012116 -0.012115 
4.269740 0.012117 -0.012116 
4.163060 0.017938 -0.011548 
4.176395 0.017937 -0.011546 
4.189730 0.017937 -0.011546 
4.203065 0.017937 -0.011546 
4.216400 0.017937 -0.011546 
4.229735 0.017937 -0.011546 
4.243070 0.017937 -0.011546 
4.256405 0.017937 -0.011546 
4.269740 0.017938 -0.011547 
4.163060 0.123750 -0.011601 
4.176395 0.123748 -0.011600 
4.189730 0.123748 -0.011599 
4.203065 0.123748 -0.011599 
4.216400 0.123748 -0.011599 
4.229735 0.123748 -0.011599 
4.243070 0.123748 -0.011599 
4.256405 0.123749 -0.011599 
4.269740 0.123750 -0.011600 
4.163060 -0.124727 -0.006038 
4.176395 -0.124726 -0.006037 
4.189730 -0.124726 -0.006037 
4.203065 -0.124726 -0.006037 
4.216400 -0.124726 -0.006038 
4.229735 -0.124726 -0.006038 
4.243070 -0.124726 -0.006038 
4.256405 -0.124726 -0.006038 
4.269740 -0.124727 -0.006038 
4.163060 -0.018678 -0.005843 
4.176395 -0.018676 -0.005842 
4.189730 -0.018676 -0.005842 
4.203065 -0.018676 -0.005842 
4.216400 -0.018676 -0.005842 
4.229735 -0.018676 -0.005843 
4.243070 -0.018676 -0.005843 
4.256405 -0.018676 -0.005843 
4.269740 -0.018677 -0.005843 
4.163060 -0.012614 -0.006127 
4.176395 -0.012614 -0.006126 
4.189730 -0.012614 -0.006126 
4.203065 -0.012613 -0.006126 
4.216400 -0.012613 -0.006126 
4.229735 -0.012613 -0.006126 
4.243070 -0.012613 -0.006127 
4.256405 -0.012613 -0.006127 
4.269740 -0.012614 -0.006127 
4.163060 -0.006375 -0.006374 
4.176395 -0.006375 -0.006373 
4.189730 -0.006375 -0.006373 
4.203065 -0.006375 -0.006373 
4.216400 -0.006375 -0.006373 
4.229735 -0.006375 -0.006373 
4.243070 -0.006375 -0.006373 
4.256405 -0.006375 -0.006373 
4.269740 -0.006375 -0.006374 
4.163060 -0.000000 -0.006470 
4.176395 0.000000 -0.006469 
4.189730 0.000000 -0.006469 
4.203065 0.000000 -0.006469 
4.216400 0.000000 -0.006469 
4.229735 0.000000 -0.006469 
4.243070 0.000000 -0.006469 
4.256405 0.000000 -0.006469 
4.269740 0.000000 -0.006470 
4.163060 0.006375 -0.006374 
4.176395 0.006375 -0.006373 
4.189730 0.006375 -0.006373 
4.203065 0.006375 -0.006373 
4.216400 0.006375 -0.006373 
4.229735 0.006375 -0.006373 
4.243070 0.006375 -0.006373 
4.256405 0.006375 -0.006373 
4.269740 0.006375 -0.006374 
4.163060 0.012614 -0.006127 
4.176395 0.012614 -0.006126 
4.189730 0.012614 -0.006126 
4.203065 0.012614 -0.006126 
4.216400 0.012614 -0.006126 
4.229735 0.012614 -0.006126 
4.243070 0.012614 -0.006126 
4.256405 0.012614 -0.006126 
4.269740 0.012615 -0.006127 
4.163060 0.018678 -0.005843 
4.176395 0.018676 -0.005842 
4.189730 0.018676 -0.005842 
4.203065 0.018676 -0.005842 
4.216400 0.018676 -0.005842 
4.229735 0.018677 -0.005842 
4.243070 0.018677 -0.005842 
4.256405 0.018677 -0.005842 
4.269740 0.018678 -0.005842 
4.163060 0.124727 -0.006039 
4.176395 0.124726 -0.006038 
4.189730 0.124726 -0.006038 
4.203065 0.124726 -0.006038 
4.216400 0.124726 -0.006038 
4.229735 0.124726 -0.006038 
4.243070 0.124726 -0.006038 
4.256405 0.124726 -0.006038 
4.269740 0.124727 -0.006038 
4.163060 -0.125107 -0.000345 
4.176395 -0.125106 -0.000345 
4.189730 -0.125106 -0.000345 
4.203065 -0.125106 -0.000345 
4.216400 -0.125106 -0.000345 
4.229735 -0.125106 -0.000345 
4.243070 -0.125106 -0.000345 
4.256405 -0.125106 -0.000346 
4.269740 -0.125107 -0.000346 
4.163060 -0.018965 -0.000006 
4.176395 -0.018964 -0.000005 
4.189730 -0.018964 -0.000006 
4.203065 -0.018964 -0.000006 
4.216400 -0.018964 -0.000006 
4.229735 -0.018964 -0.000006 
4.243070 -0.018964 -0.000006 
4.256405 -0.018964 -0.000006 
4.269740 -0.018965 -0.000006 
4.163060 -0.012808 -0.000002 
4.176395 -0.012807 -0.000002 
4.189730 -0.012807 -0.000002 
4.203065 -0.012807 -0.000002 
4.216400 -0.012807 -0.000002 
4.229735 -0.012807 -0.000002 
4.243070 -0.012807 -0.000002 
4.256405 -0.012807 -0.000002 
4.269740 -0.012808 -0.000002 
4.163060 -0.006473 0.000001 
4.176395 -0.006472 0.000001 
4.189730 -0.006472 0.000001 
4.203065 -0.006472 0.000001 
4.216400 -0.006472 0.000001 
4.229735 -0.006472 0.000001 
4.243070 -0.006472 0.000001 
4.256405 -0.006472 0.000001 
4.269740 -0.006473 0.000001 
4.163060 -0.000000 0.000002 
4.176395 -0.000000 0.000002 
4.189730 -0.000000 0.000002 
4.203065 -0.000000 0.000002 
4.216400 -0.000000 0.000002 
4.229735 -0.000000 0.000002 
4.243070 -0.000000 0.000002 
4.256405 -0.000000 0.000002 
4.269740 -0.000000 0.000002 
4.163060 0.006473 0.000001 
4.176395 0.006472 0.000001 
4.189730 0.006472 0.000001 
4.203065 0.006472 0.000001 
4.216400 0.006472 0.000001 
4.229735 0.006472 0.000001 
4.243070 0.006472 0.000001 
4.256405 0.006472 0.000001 
4.269740 0.006473 0.000001 
4.163060 0.012808 -0.000002 
4.176395 0.012807 -0.000002 
4.189730 0.012807 -0.000002 
4.203065 0.012807 -0.000002 
4.216400 0.012807 -0.000002 
4.229735 0.012807 -0.000002 
4.243070 0.012807 -0.000002 
4.256405 0.012807 -0.000002 
4.269740 0.012808 -0.000002 
4.163060 0.018965 -0.000006 
4.176395 0.018964 -0.000005 
4.189730 0.018964 -0.000005 
4.203065 0.018964 -0.000005 
4.216400 0.018964 -0.000005 
4.229735 0.018964 -0.000005 
4.243070 0.018964 -0.000005 
4.256405 0.018964 -0.000005 
4.269740 0.018965 -0.000005 
4.163060 0.125107 -0.000346 
4.176395 0.125106 -0.000346 
4.189730 0.125106 -0.000346 
4.203065 0.125106 -0.000346 
4.216400 0.125106 -0.000346 
4.229735 0.125106 -0.000346 
4.243070 0.125106 -0.000346 
4.256405 0.125106 -0.000346 
4.269740 0.125107 -0.000346 
4.163060 -0.124729 0.005349 
4.176395 -0.124727 0.005349 
4.189730 -0.124727 0.005349 
4.203065 -0.124727 0.005349 
4.216400 -0.124727 0.005349 
4.229735 -0.124727 0.005349 
4.243070 -0.124727 0.005349 
4.256405 -0.124727 0.005349 
4.269740 -0.124729 0.005349 
4.163060 -0.018679 0.005834 
4.176395 -0.018678 0.005833 
4.189730 -0.018678 0.005833 
4.203065 -0.018678 0.005833 
4.216400 -0.018678 0.005833 
4.229735 -0.018678 0.005833 
4.243070 -0.018678 0.005833 
4.256405 -0.018678 0.005833 
4.269740 -0.018679 0.005833 
4.163060 -0.012616 0.006125 
4.176395 -0.012615 0.006124 
4.189730 -0.012615 0.006124 
4.203065 -0.012615 0.006124 
4.216400 -0.012615 0.006124 
4.229735 -0.012615 0.006124 
4.243070 -0.012615 0.006124 
4.256405 -0.012615 0.006124 
4.269740 -0.012616 0.006124 
4.163060 -0.006376 0.006378 
4.176395 -0.006376 0.006378 
4.189730 -0.006376 0.006378 
4.203065 -0.006376 0.006378 
4.216400 -0.006376 0.006378 
4.229735 -0.006376 0.006377 
4.243070 -0.006376 0.006377 
4.256405 -0.006376 0.006377 
4.269740 -0.006376 0.006378 
4.163060 -0.000000 0.006476 
4.176395 -0.000000 0.006476 
4.189730 -0.000000 0.006476 
4.203065 -0.000000 0.006476 
4.216400 -0.000000 0.006476 
4.229735 -0.000000 0.006476 
4.243070 -0.000000 0.006476 
4.256405 -0.000000 0.006476 
4.269740 -0.000000 0.006476 
4.163060 0.006376 0.006378 
4.176395 0.006376 0.006378 
4.189730 0.006376 0.006378 
4.203065 0.006376 0.006378 
4.216400 0.006376 0.006378 
4.229735 0.006376 0.006378 
4.243070 0.006376 0.006378 
4.256405 0.006376 0.006378 
4.269740 0.006376 0.006378 
4.163060 0.012616 0.006125 
4.176395 0.012615 0.006124 
4.189730 0.012615 0.006124 
4.203065 0.012615 0.006124 
4.216400 0.012615 0.006125 
4.229735 0.012615 0.006125 
4.243070 0.012615 0.006125 
4.256405 0.012615 0.006125 
4.269740 0.012616 0.006125 
4.163060 0.018679 0.005834 
4.176395 0.018678 0.005833 
4.189730 0.018678 0.005833 
4.203065 0.018678 0.005833 
4.216400 0.018678 0.005834 
4.229735 0.018678 0.005834 
4.243070 0.018678 0.005834 
4.256405 0.018678 0.005834 
4.269740 0.018679 0.005834 
4.163060 0.124729 0.005348 
4.176395 0.124727 0.005348 
4.189730 0.124727 0.005348 
4.203065 0.124727 0.005348 
4.216400 0.124727 0.005348 
4.229735 0.124727 0.005348 
4.243070 0.124727 0.005348 
4.256405 0.124727 0.005348 
4.269740 0.124728 0.005349 
4.163060 -0.123751 0.010916 
4.176395 -0.123749 0.010915 
4.189730 -0.123749 0.010915 
4.203065 -0.123749 0.010915 
4.216400 -0.123750 0.010915 
4.229735 -0.123750 0.010914 
4.243070 -0.123750 0.010914 
4.256405 -0.123750 0.010914 
4.269740 -0.123751 0.010915 
4.163060 -0.017940 0.011543 
4.176395 -0.017938 0.011542 
4.189730 -0.017938 0.011542 
4.203065 -0.017939 0.011542 
4.216400 -0.017939 0.011542 
4.229735 -0.017939 0.011542 
4.243070 -0.017939 0.011542 
4.256405 -0.017939 0.011542 
4.269740 -0.017940 0.011542 
4.163060 -0.012119 0.012119 
4.176395 -0.012118 0.012118 
4.189730 -0.012118 0.012118 
4.203065 -0.012118 0.012118 
4.216400 -0.012118 0.012118 
4.229735 -0.012118 0.012118 
4.243070 -0.012118 0.012118 
4.256405 -0.012118 0.012118 
4.269740 -0.012119 0.012119 
4.163060 -0.006127 0.012620 
4.176395 -0.006126 0.012619 
4.189730 -0.006126 0.012619 
4.203065 -0.006126 0.012619 
4.216400 -0.006126 0.012619 
4.229735 -0.006126 0.012619 
4.243070 -0.006126 0.012619 
4.256405 -0.006126 0.012619 
4.269740 -0.006127 0.012620 
4.163060 0.000000 0.012814 
4.176395 -0.000000 0.012814 
4.189730 -0.000000 0.012814 
4.203065 -0.000000 0.012814 
4.216400 -0.000000 0.012814 
4.229735 -0.000000 0.012814 
4.243070 -0.000000 0.012814 
4.256405 -0.000000 0.012814 
4.269740 -0.000000 0.012814 
4.163060 0.006127 0.012620 
4.176395 0.006126 0.012619 
4.189730 0.006126 0.012619 
4.203065 0.006126 0.012619 
4.216400 0.006126 0.012619 
4.229735 0.006126 0.012619 
4.243070 0.006126 0.012619 
4.256405 0.006126 0.012619 
4.269740 0.006126 0.012620 
4.163060 0.012119 0.012119 
4.176395 0.012118 0.012118 
4.189730 0.012118 0.012118 
4.203065 0.012118 0.012118 
4.216400 0.012118 0.012118 
4.229735 0.012118 0.012118 
4.243070 0.012117 0.012118 
4.256405 0.012117 0.012118 
4.269740 0.012118 0.012119 
4.163060 0.017940 0.011543 
4.176395 0.017938 0.011542 
4.189730 0.017938 0.011542 
4.203065 0.017938 0.011542 
4.216400 0.017938 0.011543 
4.229735 0.017938 0.011543 
4.243070 0.017938 0.011543 
4.256405 0.017938 0.011543 
4.269740 0.017939 0.011543 
4.163060 0.123751 0.010914 
4.176395 0.123749 0.010914 
4.189730 0.123749 0.010914 
4.203065 0.123749 0.010914 
4.216400 0.123749 0.010914 
4.229735 0.123749 0.010914 
4.243070 0.123749 0.010914 
4.256405 0.123749 0.010914 
4.269740 0.123751 0.010915 
4.163060 -0.122627 0.016322 
4.176395 -0.122625 0.016320 
4.189730 -0.122625 0.016320 
4.203065 -0.122625 0.016320 
4.216400 -0.122625 0.016320 
4.229735 -0.122625 0.016320 
4.243070 -0.122625 0.016320 
4.256405 -0.122625 0.016320 
4.269740 -0.122627 0.016321 
4.163060 -0.017089 0.017089 
4.176395 -0.017088 0.017088 
4.189730 -0.017088 0.017088 
4.203065 -0.017088 0.017088 
4.216400 -0.017088 0.017088 
4.229735 -0.017088 0.017088 
4.243070 -0.017088 0.017087 
4.256405 -0.017088 0.017087 
4.269740 -0.017090 0.017088 
4.163060 -0.011547 0.017943 
4.176395 -0.011546 0.017942 
4.189730 -0.011546 0.017942 
4.203065 -0.011546 0.017942 
4.216400 -0.011546 0.017942 
4.229735 -0.011546 0.017942 
4.243070 -0.011546 0.017942 
4.256405 -0.011546 0.017942 
4.269740 -0.011547 0.017943 
4.163060 -0.005839 0.018686 
4.176395 -0.005839 0.018685 
4.189730 -0.005839 0.018685 
4.203065 -0.005839 0.018685 
4.216400 -0.005839 0.018685 
4.229735 -0.005839 0.018685 
4.243070 -0.005839 0.018685 
4.256405 -0.005839 0.018685 
4.269740 -0.005840 0.018686 
4.163060 0.000000 0.018975 
4.176395 -0.000000 0.018974 
4.189730 -0.000000 0.018974 
4.203065 -0.000000 0.018974 
4.216400 -0.000000 0.018974 
4.229735 -0.000000 0.018974 
4.243070 -0.000000 0.018974 
4.256405 -0.000000 0.018974 
4.269740 -0.000000 0.018975 
4.163060 0.005839 0.018686 
4.176395 0.005839 0.018685 
4.189730 0.005839 0.018685 
4.203065 0.005838 0.018685 
4.216400 0.005838 0.018685 
4.229735 0.005838 0.018685 
4.243070 0.005838 0.018685 
4.256405 0.005838 0.018685 
4.269740 0.005839 0.018686 
4.163060 0.011547 0.017943 
4.176395 0.011546 0.017942 
4.189730 0.011546 0.017942 
4.203065 0.011545 0.017942 
4.216400 0.011545 0.017942 
4.229735 0.011545 0.017942 
4.243070 0.011545 0.017942 
4.256405 0.011545 0.017942 
4.269740 0.011546 0.017943 
4.163060 0.017089 0.017089 
4.176395 0.017088 0.017088 
4.189730 0.017088 0.017088 
4.203065 0.017088 0.017088 
4.216400 0.017088 0.017088 
4.229735 0.017088 0.017088 
4.243070 0.017088 0.017088 
4.256405 0.017087 0.017088 
4.269740 0.017089 0.017089 
4.163060 0.122627 0.016320 
4.176395 0.122625 0.016319 
4.189730 0.122625 0.016319 
4.203065 0.122625 0.016319 
4.216400 0.122625 0.016320 
4.229735 0.122625 0.016320 
4.243070 0.122625 0.016320 
4.256405 0.122625 0.016320 
4.269740 0.122626 0.016321 
4.163060 -0.022062 0.022062 
4.176395 -0.079788 0.103715 
4.189730 -0.079788 0.103715 
4.203065 -0.079788 0.103715 
4.216400 -0.079788 0.103715 
4.229735 -0.079788 0.103715 
4.243070 -0.079788 0.103715 
4.256405 -0.079788 0.103715 
4.269740 -0.022062 0.022061 
4.163060 -0.016661 0.022629 
4.176395 -0.067594 0.108684 
4.189730 -0.067595 0.108683 
4.203065 -0.067595 0.108683 
4.216400 -0.067595 0.108683 
4.229735 -0.067595 0.108683 
4.243070 -0.067595 0.108683 
4.256405 -0.067595 0.108683 
4.269740 -0.016662 0.022628 
4.163060 -0.011259 0.023757 
4.176395 -0.047141 0.117095 
4.189730 -0.047141 0.117095 
4.203065 -0.047141 0.117095 
4.216400 -0.047141 0.117095 
4.229735 -0.047141 0.117095 
4.243070 -0.047141 0.117095 
4.256405 -0.047141 0.117095 
4.269740 -0.011260 0.023756 
4.163060 -0.005695 0.024737 
4.176395 -0.024387 0.122973 
4.189730 -0.024387 0.122973 
4.203065 -0.024387 0.122973 
4.216400 -0.024387 0.122973 
4.229735 -0.024387 0.122973 
4.243070 -0.024387 0.122973 
4.256405 -0.024387 0.122973 
4.269740 -0.005695 0.024737 
4.163060 0.000000 0.025119 
4.176395 -0.000000 0.125117 
4.189730 -0.000000 0.125117 
4.203065 -0.000000 0.125117 
4.216400 -0.000001 0.125117 
4.229735 -0.000001 0.125117 
4.243070 -0.000001 0.125117 
4.256405 -0.000001 0.125117 
4.269740 -0.000001 0.025119 
4.163060 0.005695 0.024737 
4.176395 0.024386 0.122973 
4.189730 0.024386 0.122974 
4.203065 0.024386 0.122974 
4.216400 0.024386 0.122974 
4.229735 0.024386 0.122974 
4.243070 0.024386 0.122974 
4.256405 0.024386 0.122974 
4.269740 0.005694 0.024738 
4.163060 0.011259 0.023757 
4.176395 0.047140 0.117096 
4.189730 0.047140 0.117096 
4.203065 0.047140 0.117096 
4.216400 0.047140 0.117096 
4.229735 0.047140 0.117096 
4.243070 0.047140 0.117096 
4.256405 0.047140 0.117096 
4.269740 0.011258 0.023757 
4.163060 0.016661 0.022629 
4.176395 0.067594 0.108684 
4.189730 0.067594 0.108684 
4.203065 0.067594 0.108684 
4.216400 0.067594 0.108684 
4.229735 0.067594 0.108684 
4.243070 0.067594 0.108684 
4.256405 0.067594 0.108684 
4.269740 0.016661 0.022629 
4.163060 0.022062 0.022062 
4.176395 0.079787 0.103715 
4.189730 0.079787 0.103715 
4.203065 0.079787 0.103716 
4.216400 0.079787 0.103716 
4.229735 0.079787 0.103716 
4.243070 0.079787 0.103716 
4.256405 0.079787 0.103716 
4.269740 0.022061 0.022062 
Zone T="vol1" I=9 J=9 K=9
DATAPACKING=POINT
4.163060 -0.060658 -0.060950 
4.163060 -0.171369 -0.048275 
4.163060 -0.179346 -0.033428 
4.163060 -0.184281 -0.017311 
4.163060 -0.185990 -0.000543 
4.163060 -0.184365 0.016233 
4.163060 -0.179508 0.032373 
4.163060 -0.171604 0.047259 
4.163060 -0.060950 0.060658 
4.176395 -0.118085 -0.142810 
4.176395 -0.171346 -0.048259 
4.176395 -0.179310 -0.033412 
4.176395 -0.184249 -0.017305 
4.176395 -0.185985 -0.000543 
4.176395 -0.184343 0.016229 
4.176395 -0.179481 0.032361 
4.176395 -0.171590 0.047250 
4.176395 -0.118674 0.142309 
4.189730 -0.118085 -0.142810 
4.189730 -0.171346 -0.048259 
4.189730 -0.179310 -0.033412 
4.189730 -0.184249 -0.017305 
4.189730 -0.185985 -0.000543 
4.189730 -0.184343 0.016229 
4.189730 -0.179481 0.032361 
4.189730 -0.171590 0.047250 
4.189730 -0.118674 0.142309 
4.203065 -0.118085 -0.142810 
4.203065 -0.171346 -0.048259 
4.203065 -0.179310 -0.033412 
4.203065 -0.184249 -0.017305 
4.203065 -0.185985 -0.000543 
4.203065 -0.184343 0.016229 
4.203065 -0.179481 0.032361 
4.203065 -0.171590 0.047250 
4.203065 -0.118674 0.142309 
4.216400 -0.118085 -0.142810 
4.216400 -0.171346 -0.048259 
4.216400 -0.179310 -0.033412 
4.216400 -0.184249 -0.017305 
4.216400 -0.185985 -0.000543 
4.216400 -0.184343 0.016229 
4.216400 -0.179481 0.032361 
4.216400 -0.171590 0.047250 
4.216400 -0.118674 0.142309 
4.229735 -0.118085 -0.142810 
4.229735 -0.171346 -0.048259 
4.229735 -0.179310 -0.033412 
4.229735 -0.184249 -0.017305 
4.229735 -0.185985 -0.000543 
4.229735 -0.184343 0.016229 
4.229735 -0.179481 0.032361 
4.229735 -0.171590 0.047250 
4.229735 -0.118674 0.142309 
4.243070 -0.118085 -0.142810 
4.243070 -0.171346 -0.048259 
4.243070 -0.179310 -0.033412 
4.243070 -0.184249 -0.017305 
4.243070 -0.185985 -0.000543 
4.243070 -0.184343 0.016229 
4.243070 -0.179481 0.032361 
4.243070 -0.171590 0.047250 
4.243070 -0.118674 0.142309 
4.256405 -0.118085 -0.142810 
4.256405 -0.171346 -0.048259 
4.256405 -0.179310 -0.033412 
4.256405 -0.184249 -0.017305 
4.256405 -0.185985 -0.000543 
4.256405 -0.184343 0.016229 
4.256405 -0.179481 0.032361 
4.256405 -0.171590 0.047250 
4.256405 -0.118674 0.142309 
4.269740 -0.060658 -0.060950 
4.269740 -0.171369 -0.048275 
4.269740 -0.179346 -0.033428 
4.269740 -0.184281 -0.017311 
4.269740 -0.185990 -0.000543 
4.269740 -0.184365 0.016233 
4.269740 -0.179508 0.032373 
4.269740 -0.171604 0.047259 
4.269740 -0.060950 0.060658 
4.163060 -0.058238 -0.058512 
